RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
255931,300186458,NGA,KESHI Stephen (NGA),S,8,ODEMWINGIE,,O80'
255953,300186461,COL,PEKERMAN Jose (ARG),S,11,CUADRADO,,O80'
255953,300186461,COL,PEKERMAN Jose (ARG),S,11,CUADRADO,,O80'
250,1893,MAR,VIDINIC Blagoje (YUG),S,7,Ghandi SAID,,O81'
250,1919,ROU,NICULESCU Angelo (ROU),S,15,Ion DUMITRU,,O81'
263,2170,YUG,MILJANIC Miljan (SRB),S,7,Ilija PETKOVIC,,O81'
278,2433,TUN,CHETALI Abdelmajid (TUN),S,11,Raouf BEN AZIZA,,O81'
278,2253,SWE,ERICSON Georg (SWE),S,9,Lennart LARSSON,,O81'
308,468,CAN,WAITERS Tony (ENG),S,15,Paul JAMES,,O81'
308,628,IRQ,EVARISTO (BRA),S,14,Bassel GORGIS,,O81'
308,427,IRQ,EVARISTO (BRA),S,9,SADDAM KARIM,,O81'
322,26,CMR,NEPOMNYASHCHI Valeri (RUS),S,20,Cyrille MAKANAKY,,O81'
322,175,ESP,SUAREZ Luis (ESP),S,15,ROBERTO,,O81'
337,3051,USA,MILUTINOVIC Bora (YUG),S,8,STEWART,,O81'
337,3058,NED,Dick ADVOCAAT (NED),S,11,Bryan ROY,,O81'
337,3064,NOR,OLSEN Egil (NOR),S,7,MYKLAND,,O81'
337,3067,BRA,PARREIRA Carlos Alberto (BRA),S,10,RAI,C,O81'
337,3074,SUI,Roy HODGSON (ENG),S,7,Alain SUTTER,,O81'
1014,8726,CHI,ACOSTA Nelson (URU),S,20,Fabian ESTAY,,O81'
1014,8736,JAM,SIMOES Rene (BRA),S,22,Paul HALL,,O81'
1014,8768,USA,SAMPSON Steve (USA),S,5,Thomas DOOLEY,C,O81'
43950100,43950001,FRA,LEMERRE Roger (FRA),S,11,WILTORD,,O81'
43950100,43950018,FRA,LEMERRE Roger (FRA),S,20,TREZEGUET,,O81'
43950200,43950054,BRA,SCOLARI Luiz Felipe (BRA),S,11,RONALDINHO,,O81'
97410100,97410007,IRN,IVANKOVIC Branko (CRO),S,20,M.NOSRATI,,O81'
97410100,97410020,PAR,RUIZ LEITES Anibal (URU),S,6,BONET,,O81'
97410100,97410047,KSA,MARCOS PAQUETA (BRA),S,13,SULAIMANI,,O81'
97410200,97410053,AUS,HIDDINK Guus (NED),S,21,STERJOVSKI,,O81'
97410300,97410060,FRA,DOMENECH Raymond (FRA),S,7,MALOUDA,,O81'
249722,300061465,ALG,SAADANE Rabah (ALG),S,13,MATMOUR,,O81'
249722,300061483,SVK,WEISS Vladimir (SVK),S,9,SESTAK,,O81'
249722,300061495,CHI,Marcelo BIELSA (ARG),S,8,VIDAL,,O81'
249722,300061464,ALG,SAADANE Rabah (ALG),S,15,ZIANI,,O81'
249722,300061482,NZL,HERBERT Ricki (NZL),S,5,VICELICH,,O81'
249722,300061468,GER,LOEW Joachim (GER),S,7,SCHWEINSTEIGER,,O81'
249717,300061497,JPN,OKADA Takeshi (JPN),S,2,ABE,,O81'
249719,300111114,GER,LOEW Joachim (GER),S,6,KHEDIRA,,O81'
249719,300111114,ESP,DEL BOSQUE Vicente (ESP),S,7,DAVID VILLA,,O81'
255931,300186454,GRE,SANTOS Fernando (POR),S,8,KONE,,O81'
255931,300186470,CHI,SAMPAOLI Jorge (ARG),S,11,VARGAS,,O81'
255931,300186472,CMR,Volker FINKE (GER),S,13,CHOUPO-MOTING,,O81'
255931,300186476,GHA,APPIAH James (GHA),S,10,A. AYEW,,O81'
255931,300186506,RUS,CAPELLO Fabio (ITA),S,11,KERZHAKOV,,O81'
255951,300186491,COL,PEKERMAN Jose (ARG),S,11,CUADRADO,,O81'
255955,300186490,ARG,SABELLA Alejandro (ARG),S,8,PEREZ,,O81'
255951,300186491,COL,PEKERMAN Jose (ARG),S,11,CUADRADO,,O81'
255955,300186490,ARG,SABELLA Alejandro (ARG),S,8,PEREZ,,O81'
262,1953,AUS,RASIC Rale (YUG),S,5,Colin CURRAN,,O82'
278,2352,TUN,CHETALI Abdelmajid (TUN),S,9,Mohamed AKID,,O82'
294,782,POL,PIECHNICZEK Antoni (POL),S,3,Janusz KUPCEWICZ,,O82'
294,750,BRA,SANTANA Tele (BRA),S,2,LEANDRO,,O82'
308,439,ESP,MUNOZ Miguel (ESP),S,17,FRANCISCO,,O82'
308,538,POR,JOSE TORRES (POR),S,17,DIAMANTINO,,O82'
714,421,BEL,THYS Guy (BEL),S,18,Daniel VEYT,,O82'
322,75,BRA,LAZARONI Sebastiao (BRA),S,8,VALDO,,O82'
322,265,USA,GANSLER Bob (USA),S,16,Bruce MURRAY,,O82'
322,43,TCH,VENGLOS Jozef (SVK),S,17,Ivo KNOFLICEK,,O82'
322,29,ROU,JENEI Emerich (ROU),S,8,Ioan SABAU,,O82'
322,56,ESP,SUAREZ Luis (ESP),S,9,Emilio BUTRAGUENO,C,O82'
751,197,FRG,BECKENBAUER Franz (GER),S,15,Uwe BEIN,,O82'
337,3054,MAR,BLINDA Abdellah (MAR),S,9,Mohammed CHAOUCH,,O82'
337,3072,BUL,PENEV Dimitar (BUL),S,7,KOSTADINOV,,O82'
1014,8727,AUT,PROHASKA Herbert (AUT),S,8,Heimo PFEIFENBERGER,,O82'
1014,8727,AUT,PROHASKA Herbert (AUT),S,10,Andreas HERZOG,,O82'
1014,8727,AUT,PROHASKA Herbert (AUT),S,13,Harald CERNY,,O82'
1014,8754,USA,SAMPSON Steve (USA),S,5,Thomas DOOLEY,C,O82'
1014,8760,CMR,LE ROY Claude (FRA),S,15,Joseph NDO,,O82'
1024,8775,DEN,JOHANSSON Bo (SWE),S,10,LAUDRUP M.,C,O82'
1024,8780,CRO,BLAZEVIC Miroslav (BIH),S,13,Mario STANIC,,O82'
43950100,43950008,ESP,CAMACHO Jose Antonio (ESP),S,3,JUANFRAN,,O82'
43950100,43950046,RUS,ROMANTSEV Oleg (RUS),S,8,KARPIN,,O82'
43950200,43950052,IRL,MC CARTHY Mick (IRL),S,3,HARTE,,O82'
97410100,97410003,PAR,RUIZ LEITES Anibal (URU),S,3,TOLEDO,,O82'
97410100,97410010,CZE,BRUCKNER Karel (CZE),S,8,POBORSKY,,O82'
97410100,97410009,ITA,LIPPI Marcello (ITA),S,9,TONI,,O82'
97410100,97410013,SUI,KUHN Koebi (SUI),S,8,WICKY,,O82'
97410100,97410043,BRA,PARREIRA Carlos Alberto (BRA),S,1,DIDA,GKC,O82'
249722,300061465,ALG,SAADANE Rabah (ALG),S,21,KADIR,,O82'
249722,300061477,JPN,OKADA Takeshi (JPN),S,16,OKUBO,,O82'
249722,300061489,CIV,ERIKSSON Sven Goran (SWE),S,10,GERVINHO,,O82'
249722,300061481,PAR,MARTINO Gerardo (ARG),S,19,LUCAS,,O82'
249722,300061449,FRA,DOMENECH Raymond (FRA),S,18,A. DIARRA,C,O82'
249722,300061468,GHA,RAJEVAC Milovan (SRB),S,3,A. GYAN,,O82'
249722,300111111,BRA,DUNGA (BRA),S,19,J. BAPTISTA,,O82'
255931,300186463,ECU,RUEDA Reinaldo (COL),S,11,CAICEDO,,O82'
255931,300186515,ECU,RUEDA Reinaldo (COL),S,15,ARROYO,,O82'
255955,300186490,ARG,SABELLA Alejandro (ARG),S,9,HIGUAIN,,O82'
255951,300186503,SUI,HITZFELD Ottmar (GER),S,19,DRMIC,,O82'
255951,300186503,SUI,HITZFELD Ottmar (GER),S,19,DRMIC,,O82'
255955,300186490,ARG,SABELLA Alejandro (ARG),S,9,HIGUAIN,,O82'
262,2003,CHI,ALAMOS Luis (CHI),S,6,Juan RODRIGUEZ,,O83'
263,2065,FRG,SCHOEN Helmut (FRG),S,17,Bernd HOELZENBEIN,,O83'
278,2246,BRA,COUTINHO Claudio (BRA),S,8,ZICO,,O83'
279,2202,ARG,MENOTTI Cesar Luis (ARG),S,9,Rene HOUSEMAN,,O83'
293,1051,SCO,STEIN Jock (SCO),S,7,Gordon STRACHAN,,O83'
293,741,FRG,DERWALL Jupp (GER),S,14,Felix MAGATH,,O83'
293,903,YUG,MILJANIC Miljan (SRB),S,11,Zlatko VUJOVIC,,O83'
676,921,FRA,HIDALGO Michel (FRA),S,14,Jean TIGANA,,O83'
308,571,FRA,MICHEL Henri (FRA),S,12,Alain GIRESSE,,O83'
309,444,POL,PIECHNICZEK Antoni (POL),S,8,Jan URBAN,,O83'
3468,422,FRA,MICHEL Henri (FRA),S,14,Jean TIGANA,,O83'
322,355,TCH,VENGLOS Jozef (SVK),S,11,Lubomir MORAVCIK,,O83'
322,73,BRA,LAZARONI Sebastiao (BRA),S,9,CARECA,,O83'
323,25,BRA,LAZARONI Sebastiao (BRA),S,5,ALEMAO,,O83'
337,3049,GER,VOGTS Berti (GER),S,8,H�SSLER,,O83'
337,3062,SUI,Roy HODGSON (ENG),S,8,Christophe OHREL,,O83'
337,3080,BRA,PARREIRA Carlos Alberto (BRA),S,10,RAI,C,O83'
1014,8731,NGA,MILUTINOVIC Bora (YUG),S,20,IKPEBA,,O83'
1014,8744,ITA,MALDINI Cesare (ITA),S,17,Francesco MORIERO,,O83'
1014,8748,PAR,CARPEGIANI (BRA),S,8,A. ROJAS,,O83'
1014,8758,SCO,BROWN Craig (SCO),S,9,Gordon DURIE,,O83'
1014,8770,ENG,HODDLE Glenn (ENG),S,4,Paul INCE,,O83'
43950100,43950021,SWE,SODERBERG Tommy (SWE),S,8,SVENSSON,,O83'
43950100,43950033,FRA,LEMERRE Roger (FRA),S,11,WILTORD,,O83'
43950100,43950039,RSA,SONO Jomo (RSA),S,7,FORTUNE,,O83'
43950200,43950056,KOR,HIDDINK Guus (NED),S,20,M B HONG,C,O83'
97410100,97410002,POL,JANAS Pawel (POL),S,9,ZURAWSKI,,O83'
97410100,97410003,ENG,Sven-G�ran ERIKSSON (SWE),S,11,J COLE,,O83'
97410100,97410008,POR,SCOLARI Luiz Felipe (BRA),S,19,TIAGO,,O83'
97410100,97410014,KOR,Dick ADVOCAAT (NED),S,19,JAEJIN,,O83'
97410100,97410017,POL,JANAS Pawel (POL),S,14,ZEWLAKOW,,O83'
97410100,97410044,CRO,KRANJCAR Zlatko (CRO),S,13,TOMAS,,O83'
97410200,97410055,BRA,PARREIRA Carlos Alberto (BRA),S,8,KAK�,,O83'
97410400,97410061,GER,J�rgen KLINSMANN (GER),S,19,SCHNEIDER,,O83'
249722,300061454,RSA,PARREIRA Carlos Alberto (BRA),S,10,PIENAAR,,O83'
249722,300061481,SVK,WEISS Vladimir (SVK),S,21,SALATA,,O83'
249717,300061501,GER,LOEW Joachim (GER),S,8,�ZIL,,O83'
255931,300186489,CRC,PINTO Jorge Luis (COL),S,10,RUIZ B.,C,O83'
255931,300186463,HON,SUAREZ Luis (COL),S,14,BONIEK,,O83'
255931,300186463,ECU,RUEDA Reinaldo (COL),S,14,MINDA,,O83'
255931,300186481,RUS,CAPELLO Fabio (ITA),S,17,SHATOV,,O83'
255931,300186467,ESP,DEL BOSQUE Vicente (ESP),S,14,ALONSO,,O83'
255931,300186455,CIV,LAMOUCHI Sabri (FRA),S,10,GERVINHO,,O83'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,7,HULK,,O83'
255953,300186485,GER,LOEW Joachim (GER),S,8,�ZIL,,O83'
255951,300186459,CRC,PINTO Jorge Luis (COL),S,7,BOLA�OS C.,,O83'
255951,300186459,CRC,PINTO Jorge Luis (COL),S,7,BOLA�OS C.,,O83'
255953,300186485,GER,LOEW Joachim (GER),S,8,�ZIL,,O83'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,7,HULK,,O83'
250,1922,SWE,BERGMARK Orvar (SWE),S,19,Goran NICKLASSON,,O84'
251,1882,ITA,VALCAREGGI Ferruccio (ITA),S,13,Angelo DOMENGHINI,,O84'
263,2066,YUG,MILJANIC Miljan (SRB),S,8,Branko OBLAK,,O84'
263,2066,YUG,MILJANIC Miljan (SRB),S,11,Dragan DZAJIC,C,O84'
278,2351,POL,GMOCH Jacek (POL),S,11,Bohdan MASZTALER,,O84'
278,2408,IRN,MOHADJERANI Heshmat (IRN),S,18,Hussein FARAKI,,O84'
278,2431,POL,GMOCH Jacek (POL),S,10,Wojciech RUDY,,O84'
278,2215,BRA,COUTINHO Claudio (BRA),S,19,JORGE MENDONCA,,O84'
278,2215,AUT,SENEKOWITSCH Helmut (AUT),S,12,Eduard KRIEGER,,O84'
308,712,URU,BORRAS Omar (URU),S,10,Enzo FRANCESCOLI,,O84'
714,440,FRA,MICHEL Henri (FRA),S,12,Alain GIRESSE,,O84'
322,348,SCO,ROXBURGH Andy (SCO),S,21,Robert FLECK,,O84'
322,152,IRL,CHARLTON Jack (ENG),S,10,Tony CASCARINO,,O84'
322,150,ENG,ROBSON Bobby (ENG),S,21,Steve BULL,,O84'
337,3052,ITA,SACCHI Arrigo (ITA),S,20,Giuseppe SIGNORI,,O84'
796,3095,SWE,SVENSSON Tommy (SWE),S,4,Joachim BJORKLUND,,O84'
796,3095,ROU,IORDANESCU Anghel (ROU),S,7,MUNTEANU,,O84'
1014,4000,SCO,BROWN Craig (SCO),S,22,Christian DAILLY,,O84'
1014,8727,CMR,LE ROY Claude (FRA),S,7,Francois OMAM-BIYIK,C,O84'
1014,8729,KSA,PARREIRA Carlos Alberto (BRA),S,9,S. AL-JABER,,O84'
1014,8729,DEN,JOHANSSON Bo (SWE),S,11,LAUDRUP B.,,O84'
1014,8730,FRA,JACQUET Aime (FRA),S,6,Youri DJORKAEFF,,O84'
1014,8734,JPN,OKADA Takeshi (JPN),S,3,Naoki SOMA,,O84'
1014,8739,ROU,IORDANESCU Anghel (ROU),S,9,Viorel MOLDOVAN,,O84'
1014,8739,COL,GOMEZ Hernan (COL),S,11,ASPRILLA,,O84'
1014,8747,NGA,MILUTINOVIC Bora (YUG),S,7,FINIDI,,O84'
1014,8747,BUL,BONEV Hristo (BUL),S,6,Zlatko YANKOV,,O84'
43950100,43950015,TUN,SOUAYAH Ammar (TUN),S,2,BADRA,,O84'
43950100,43950024,RSA,SONO Jomo (RSA),S,7,FORTUNE,,O84'
43950100,43950042,TUR,GUNES Senol (TUR),S,8,TUGAY,,O84'
43950200,43950049,PAR,MALDINI Cesare (ITA),S,15,BONET,,O84'
43950600,43950064,GER,VOELLER Rudi (GER),S,17,BODE,,O84'
97410100,97410013,FRA,DOMENECH Raymond (FRA),S,11,WILTORD,,O84'
97410100,97410018,CRC,GUIMARAES Alexandre (CRC),S,10,CENTENO W.,,O84'
97410200,97410050,ARG,Jos� P�KERMAN (ARG),S,7,SAVIOLA,,O84'
97410200,97410052,NED,VAN BASTEN Marco (NED),S,8,COCU,,O84'
249722,300061465,SVN,KEK Matjaz (SVN),S,10,BIRSA,,O84'
249722,300061490,BRA,DUNGA (BRA),S,5,FELIPE MELO,,O84'
249722,300061464,ENG,CAPELLO Fabio (ITA),S,14,BARRY,,O84'
249722,300061469,AUS,VERBEEK Pim (NED),S,8,WILKSHIRE,,O84'
249722,300061494,HON,RUEDA Reinaldo (COL),S,11,SUAZO,,O84'
249722,300111111,POR,Carlos QUEIR�S (POR),S,16,R. MEIRELES,,O84'
249718,300061506,ESP,DEL BOSQUE Vicente (ESP),S,5,PUYOL,,O84'
255931,300186479,ALG,HALILHODZIC Vahid (BIH),S,12,MEDJANI,,O84'
255931,300186509,MEX,HERRERA Miguel (MEX),S,10,G. DOS SANTOS,,O84'
255931,300186509,BRA,SCOLARI Luiz Felipe (BRA),S,11,OSCAR,,O84'
255931,300186469,USA,KLINSMANN Juergen (GER),S,19,ZUSI,,O84'
262,1952,POL,GORSKI Kazimierz (POL),S,18,Robert GADOCHA,,O85'
279,2201,ARG,MENOTTI Cesar Luis (ARG),S,6,Americo GALLEGO,,O85'
309,398,ARG,BILARDO Carlos (ARG),S,2,Sergio BATISTA,,O85'
3469,388,ARG,BILARDO Carlos (ARG),S,7,Jorge BURRUCHAGA,,O85'
337,3054,BEL,VAN HIMST Paul (BEL),S,16,BOFFIN,,O85'
337,3057,BRA,PARREIRA Carlos Alberto (BRA),S,8,DUNGA,,O85'
1014,8740,ENG,HODDLE Glenn (ENG),S,10,Teddy SHERINGHAM,,O85'
1014,8762,FRA,JACQUET Aime (FRA),S,20,David TREZEGUET,,O85'
1014,8769,TUN,SELMI Ali (TUN),S,10,Kais GHODHBANE,,O85'
1026,8785,BRA,ZAGALLO Mario (BRA),S,18,LEONARDO,,O85'
43950100,43950022,ESP,CAMACHO Jose Antonio (ESP),S,17,VALERON,,O85'
43950100,43950038,ENG,Sven-G�ran ERIKSSON (SWE),S,3,A COLE,,O85'
43950200,43950055,TUR,GUNES Senol (TUR),S,11,HASAN SAS,,O85'
43950400,43950061,GER,VOELLER Rudi (GER),S,19,SCHNEIDER,,O85'
43950400,43950062,BRA,SCOLARI Luiz Felipe (BRA),S,15,KLEBERSON,,O85'
43950600,43950064,BRA,SCOLARI Luiz Felipe (BRA),S,11,RONALDINHO,,O85'
97410100,97410028,JPN,ZICO (BRA),S,9,TAKAHARA,,O85'
97410100,97410034,POL,JANAS Pawel (POL),S,15,SMOLAREK,,O85'
97410400,97410062,FRA,DOMENECH Raymond (FRA),S,12,HENRY,,O85'
249722,300061453,FRA,DOMENECH Raymond (FRA),S,10,GOVOU,,O85'
249722,300061460,ARG,MARADONA Diego (ARG),S,7,DI MARIA,,O85'
249722,300061489,POR,Carlos QUEIR�S (POR),S,16,R. MEIRELES,,O85'
249722,300061461,ALG,SAADANE Rabah (ALG),S,13,MATMOUR,,O85'
249717,300061504,KOR,HUH Jungmoo (KOR),S,16,SUNGYUENG,,O85'
249718,300061507,NED,Bert VAN MARWIJK (NED),S,9,V. PERSIE,,O85'
255931,300186466,IRN,Carlos QUEIR�S (POR),S,21,DEJAGAH,,O85'
255931,300186457,COL,PEKERMAN Jose (ARG),S,1,OSPINA,GKC,O85'
255931,300186457,JPN,ZACCHERONI Alberto (ITA),S,10,KAGAWA,,O85'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,8,VALBUENA,,O85'
255953,300186485,FRA,DESCHAMPS Didier (FRA),S,8,VALBUENA,,O85'
251,1925,URS,KACHALIN Gavril (URS),S,8,Murtaz KHURTSILAVA,,O86'
278,2253,BRA,COUTINHO Claudio (BRA),S,5,TONINHO CEREZO,,O86'
294,920,NIR,BINGHAM Billy (NIR),S,4,David McCREERY,,O86'
322,127,CRC,MILUTINOVIC Bora (YUG),S,11,Claudio JARA,,O86'
322,198,UAE,PARREIRA Carlos Alberto (BRA),S,15,IBRAHIM MEER,,O86'
322,73,BRA,LAZARONI Sebastiao (BRA),S,8,VALDO,,O86'
337,3071,ARG,BASILE Alfio (ARG),S,4,SENSINI,,O86'
337,3071,NGA,WESTERHOF Clemens (NED),S,15,OLISEH,,O86'
1024,8777,MEX,LAPUENTE Manuel (MEX),S,8,Alberto GARCIA ASPE,C,O86'
1028,8787,CRO,BLAZEVIC Miroslav (BIH),S,10,Zvonimir BOBAN,C,O86'
43950100,43950006,PAR,MALDINI Cesare (ITA),S,6,STRUWAY,,O86'
43950100,43950019,KSA,AL JOHAR Nasser (KSA),S,14,KHATHRAN,,O86'
43950100,43950038,NGA,ONIGBINDE Adegboye (NGA),S,23,OPABUNMI,,O86'
43950500,43950063,TUR,GUNES Senol (TUR),S,10,YILDIRAY BASTURK,,O86'
97410100,97410006,NED,VAN BASTEN Marco (NED),S,4,MATHIJSEN,,O86'
97410100,97410014,TOG,PFISTER Otto (GER),S,7,SALIFOU M.,,O86'
97410100,97410020,SWE,Lars LAGERB�CK (SWE),S,16,K�LLSTR�M,,O86'
97410100,97410037,NED,VAN BASTEN Marco (NED),S,20,SNEIJDER,,O86'
97410300,97410059,POR,SCOLARI Luiz Felipe (BRA),S,7,FIGO,C,O86'
97410600,97410064,ITA,LIPPI Marcello (ITA),S,16,CAMORANESI ,,O86'
249722,300061466,USA,Bob BRADLEY (USA),S,17,ALTIDORE,,O86'
249722,300061475,DEN,OLSEN Morten (DEN),S,9,TOMASSON,C,O86'
249719,300111114,ESP,DEL BOSQUE Vicente (ESP),S,18,PEDRO,,O86'
255931,300186507,JPN,ZACCHERONI Alberto (ITA),S,10,KAGAWA,,O86'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,8,PAULINHO,,O86'
255959,300186501,ARG,SABELLA Alejandro (ARG),S,8,PEREZ,,O86'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,8,PAULINHO,,O86'
255959,300186501,ARG,SABELLA Alejandro (ARG),S,8,PEREZ,,O86'
294,783,URS,BESKOV Konstantin (RUS),S,12,Andrei BAL,,O87'
308,674,MAR,FARIA Jose (BRA),S,7,Mustapha EL HADAOUI,,O87'
308,394,ITA,BEARZOT Enzo (ITA),S,13,Fernando DE NAPOLI,,O87'
308,533,MAR,FARIA Jose (BRA),S,11,Mustafa MERRY,,O87'
322,150,ENG,ROBSON Bobby (ENG),S,8,Chris WADDLE,,O87'
751,31,ARG,BILARDO Carlos (ARG),S,6,Gabriel CALDERON,,O87'
337,3056,CMR,MICHEL Henri (FRA),S,10,Louis MFEDE,,O87'
43950100,43950017,IRL,MC CARTHY Mick (IRL),S,5,STAUNTON,C,O87'
43950100,43950027,MEX,Javier AGUIRRE (MEX),S,18,J. RODRIGUEZ,,O87'
97410100,97410030,TOG,PFISTER Otto (GER),S,10,T. CHERIF,,O87'
249722,300061453,URU,TABAREZ Oscar (URU),S,15,PEREZ,,O87'
249722,300061459,KOR,HUH Jungmoo (KOR),S,10,CHUYOUNG,,O87'
249722,300061495,CHI,Marcelo BIELSA (ARG),S,10,VALDIVIA,,O87'
249722,300061469,GHA,RAJEVAC Milovan (SRB),S,23,PRINCE,,O87'
249722,300111115,KOR,HUH Jungmoo (KOR),S,16,SUNGYUENG,,O87'
249717,300061502,ARG,MARADONA Diego (ARG),S,20,M. RODRIGUEZ,,O87'
249717,300111113,SVK,WEISS Vladimir (SVK),S,17,HAMSIK,C,O87'
249721,300061509,ESP,DEL BOSQUE Vicente (ESP),S,14,ALONSO,,O87'
255931,300186477,ARG,SABELLA Alejandro (ARG),S,20,AGUERO,,O87'
255931,300186486,ENG,HODGSON Roy (ENG),S,14,HENDERSON,,O87'
255951,300186487,CHI,SAMPAOLI Jorge (ARG),S,8,VIDAL,,O87'
255951,300186487,CHI,SAMPAOLI Jorge (ARG),S,8,VIDAL,,O87'
278,2433,TUN,CHETALI Abdelmajid (TUN),S,7,Temime LAKHZAMI,C,O88'
293,791,URS,BESKOV Konstantin (RUS),S,7,Ramaz SHENGELIA,,O88'
294,782,BEL,THYS Guy (BEL),S,16,Gerard PLESSERS,,O88'
308,628,PAR,RE Cayetano (PAR),S,11,Alfredo MENDOZA,,O88'
308,643,ITA,BEARZOT Enzo (ITA),S,19,Giuseppe GALDERISI,,O88'
322,56,ESP,SUAREZ Luis (ESP),S,19,JULIO SALINAS,,O88'
337,3073,ROU,IORDANESCU Anghel (ROU),S,4,Miodrag BELODEDICI,,O88'
43950100,43950003,URU,PUA Victor (URU),S,13,S.ABREU,,O88'
43950100,43950010,TUR,GUNES Senol (TUR),S,8,TUGAY,,O88'
43950300,43950058,GER,VOELLER Rudi (GER),S,11,KLOSE,,O88'
43950400,43950062,TUR,GUNES Senol (TUR),S,10,YILDIRAY BASTURK,,O88'
97410100,97410024,POR,SCOLARI Luiz Felipe (BRA),S,7,FIGO,C,O88'
97410100,97410029,FRA,DOMENECH Raymond (FRA),S,7,MALOUDA,,O88'
97410200,97410056,FRA,DOMENECH Raymond (FRA),S,12,HENRY,,O88'
249722,300061477,JPN,OKADA Takeshi (JPN),S,17,HASEBE,C,O88'
249722,300061464,ALG,SAADANE Rabah (ALG),S,19,YEBDA,,O88'
249722,300111117,NED,Bert VAN MARWIJK (NED),S,9,V. PERSIE,,O88'
249722,300061474,JPN,OKADA Takeshi (JPN),S,16,OKUBO,,O88'
249717,300111113,SVK,WEISS Vladimir (SVK),S,5,ZABAVNIK,,O88'
255931,300186473,CHI,SAMPAOLI Jorge (ARG),S,11,VARGAS,,O88'
255931,300186466,IRN,Carlos QUEIR�S (POR),S,3,HAJI SAFI,,O88'
255931,300186480,BEL,WILMOTS Marc (BEL),S,11,MIRALLAS,,O88'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,10,NEYMAR JR,,O88'
255959,300186501,GER,LOEW Joachim (GER),S,11,KLOSE,,O88'
255953,300186461,BRA,SCOLARI Luiz Felipe (BRA),S,10,NEYMAR JR,,O88'
255959,300186501,GER,LOEW Joachim (GER),S,11,KLOSE,,O88'
97410100,97410024,IRN,IVANKOVIC Branko (CRO),S,4,Y.GOLMOHAMMADI,C,O88' Y88'
293,833,CMR,VINCENT Jean (FRA),S,9,Roger MILLA,,O89'
293,922,FRA,HIDALGO Michel (FRA),S,20,Gerard SOLER,,O89'
294,783,URS,BESKOV Konstantin (RUS),S,7,Ramaz SHENGELIA,,O89'
308,429,BEL,THYS Guy (BEL),S,13,Georges GRUN,,O89'
337,3054,MAR,BLINDA Abdellah (MAR),S,1,Khalil AZMI,GK,O89'
337,3068,SWE,SVENSSON Tommy (SWE),S,4,Joachim BJORKLUND,,O89'
1014,8730,RSA,TROUSSIER Philippe (FRA),S,17,McCARTHY,,O89'
1014,8731,NGA,MILUTINOVIC Bora (YUG),S,11,Garba LAWAL,,O89'
1014,8771,JAM,SIMOES Rene (BRA),S,6,Fitzroy SIMPSON,,O89'
1025,8781,ITA,MALDINI Cesare (ITA),S,7,Gianluca PESSOTTO,,O89'
43950100,43950003,DEN,OLSEN Morten (DEN),S,11,SAND,,O89'
43950100,43950014,KOR,HIDDINK Guus (NED),S,9,K H SEOL,,O89'
43950100,43950017,GER,VOELLER Rudi (GER),S,19,SCHNEIDER,,O89'
43950100,43950020,DEN,OLSEN Morten (DEN),S,19,ROMMEDAHL,,O89'
43950100,43950036,IRL,MC CARTHY Mick (IRL),S,12,KINSELLA,,O89'
43950100,43950048,POL,ENGEL Jerzy (POL),S,2,KLOS,,O89'
97410100,97410036,PAR,RUIZ LEITES Anibal (URU),S,21,CA�IZA,,O89'
249722,300061489,CIV,ERIKSSON Sven Goran (SWE),S,21,EBOUE,,O89'
249722,300061452,URU,TABAREZ Oscar (URU),S,7,CAVANI,,O89'
255931,300186489,CRC,PINTO Jorge Luis (COL),S,7,BOLA�OS C.,,O89'
255931,300186505,IRN,Carlos QUEIR�S (POR),S,2,KH. HEYDARI,,O89'
255931,300186470,NED,Louis VAN GAAL (NED),S,15,KUYT,,O89'
255931,300186515,ECU,RUEDA Reinaldo (COL),S,6,NOBOA,,O89'
255931,300186469,GER,LOEW Joachim (GER),S,8,�ZIL,,O89'
255931,300186476,POR,PAULO BENTO (POR),S,22,BETO,GK,O89'
255951,300186462,NGA,KESHI Stephen (NGA),S,11,MOSES,,O89'
255951,300186462,NGA,KESHI Stephen (NGA),S,11,MOSES,,O89'
255931,300186514,SUI,HITZFELD Ottmar (GER),S,5,VON BERGEN,,O9'
255951,300186508,NED,Louis VAN GAAL (NED),S,6,DE JONG,,O9'
255951,300186508,NED,Louis VAN GAAL (NED),S,6,DE JONG,,O9'
293,878,ENG,GREENWOOD Ron (ENG),S,17,Kenny SANSOM,,O90'
3463,162,ITA,VICINI Azeglio (ITA),S,13,Giuseppe GIANNINI,,O90'
796,3096,BUL,PENEV Dimitar (BUL),S,7,KOSTADINOV,,O90'
1014,8725,MAR,MICHEL Henri (FRA),S,20,Taher EL KHALEJ,,O90'
43950100,43950018,FRA,LEMERRE Roger (FRA),S,11,WILTORD,,O90'
43950100,43950027,MEX,Javier AGUIRRE (MEX),S,10,C. BLANCO,,O90'
